reward_function,epsilon,run,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered,avg_total_reward
engagement,0.1,20,1.8775,1.879280510453822,0.346756650844077,0.4650207979063753,61.325,0.4650207979063753
engagement,0.1,21,1.9625,1.9727014928699222,0.3392625151073396,0.4557394137975678,58.2875,0.4557394137975678
engagement,0.1,22,2.0875,2.0506484165439773,0.3427344930529279,0.43726709964633287,55.685,0.43726709964633287
engagement,0.1,23,1.9475,1.9026228317537217,0.3603229369391762,0.4802559757059378,66.785,0.4802559757059378
engagement,0.1,24,1.865,1.9011835328897968,0.3588384901304971,0.45668273033416434,64.5825,0.45668273033416434
engagement,0.1,25,2.0825,2.0604227732777893,0.33345678586233535,0.43505632999859,52.9,0.43505632999859
engagement,0.1,26,1.9975,1.9233629756385187,0.35042039175901396,0.4369452283352722,56.93,0.4369452283352722
engagement,0.1,27,1.9625,1.930045365350904,0.3522562594158717,0.46772188373080853,63.8075,0.46772188373080853
engagement,0.1,28,1.9925,1.9444813129140999,0.3313624815364906,0.4483566601204696,55.9175,0.4483566601204696
engagement,0.1,29,1.9375,1.903207579151379,0.3645864017551769,0.48358216541974797,65.2825,0.48358216541974797
engagement,0.1,30,2.0725,1.9778178596936646,0.35363479353644095,0.47064122375671674,67.155,0.47064122375671674
engagement,0.1,31,1.9075,1.826596506996212,0.37416976197171137,0.5036207233743754,64.1775,0.5036207233743754
engagement,0.1,32,1.9375,1.8885843128321338,0.3518937386461329,0.4879971350472664,62.05,0.4879971350472664
engagement,0.1,33,1.9575,1.964742170156613,0.36327253603283816,0.47833709909578553,58.5975,0.47833709909578553
engagement,0.1,34,1.8025,1.772484026885981,0.36725783609271206,0.5037393020117458,71.2075,0.5037393020117458
engagement,0.1,35,1.9525,1.90043280755612,0.3700817247460957,0.4758356970218825,68.1875,0.4758356970218825
engagement,0.1,36,1.8625,1.7864975080926673,0.38241301478907674,0.5162527050045473,67.4,0.5162527050045473
engagement,0.1,37,1.91,1.8582002946634821,0.36244345246923515,0.4991669575346783,63.765,0.4991669575346783
engagement,0.1,38,1.965,1.8915506011246581,0.3880192775308878,0.5036190070698519,64.09,0.5036190070698519
engagement,0.1,39,1.975,1.9044222444036896,0.36605874407126593,0.47280573103649337,60.84,0.47280573103649337
engagement,0.1,40,2.0175,1.9956375152603163,0.34578893785793374,0.4496034703659002,56.39,0.4496034703659002
engagement,0.1,41,1.9375,1.8926151545229581,0.35369219467387114,0.4823688977862236,61.1925,0.4823688977862236
engagement,0.1,42,1.8825,1.8651121969457045,0.3455301723978988,0.4684276250575998,54.97,0.4684276250575998
engagement,0.1,43,1.905,1.8462624872497548,0.35157753814514037,0.4952111397980286,58.42,0.4952111397980286
engagement,0.1,44,1.895,1.8748518285264337,0.3398493236760745,0.4632079367465195,56.305,0.4632079367465195
engagement,0.1,45,1.88,1.8443247145946358,0.3624405655432983,0.49630951323696754,60.875,0.49630951323696754
engagement,0.1,46,1.9025,1.8940615964783165,0.3623947532956089,0.4887376245497244,65.225,0.4887376245497244
engagement,0.1,47,1.9725,1.9414866249885858,0.36025665419829767,0.4633807126869574,60.92,0.4633807126869574
engagement,0.1,48,1.9125,1.8477930030802066,0.35679887856264886,0.47245522133979906,68.205,0.47245522133979906
engagement,0.1,49,1.97,1.9265658597208162,0.33738035614190454,0.4650295598689286,55.1475,0.4650295598689286
engagement,0.1,50,2.005,2.022330808634693,0.3468804244384151,0.44284882981701684,61.7125,0.44284882981701684
engagement,0.15,1,1.9625,1.857452905792438,0.35488579081896765,0.4573191973414643,58.97,0.4573191973414643
engagement,0.15,2,1.975,1.905692401706327,0.3605340945650877,0.48276966993591613,58.715,0.48276966993591613
engagement,0.15,3,2.035,1.9577666244802494,0.3567935734974296,0.4593086964260857,61.9675,0.4593086964260857
engagement,0.15,4,1.965,1.900075554048786,0.3621811431447391,0.4649070736616689,62.435,0.4649070736616689
engagement,0.15,5,2.035,1.9618248328472268,0.38489913792606606,0.4587091317795426,60.895,0.4587091317795426
engagement,0.15,6,2.0,1.9587269575609523,0.3436215829675832,0.4446790399776597,58.3025,0.4446790399776597
engagement,0.15,7,1.9125,1.8343830025699368,0.3917349597605106,0.49488125911461567,63.07,0.49488125911461567
engagement,0.15,8,2.0425,1.9579492212092526,0.4018226363561943,0.4989746368645001,66.3825,0.4989746368645001
engagement,0.15,9,1.8625,1.7823352289135395,0.4003452079549848,0.5011277245141551,70.8075,0.5011277245141551
engagement,0.15,10,1.945,1.8856939218759647,0.3738658113097446,0.45639059535742094,54.5925,0.45639059535742094
engagement,0.15,11,2.0375,1.9779276756357682,0.3458233217503271,0.4588556157118269,56.0425,0.4588556157118269
engagement,0.15,12,1.9625,1.8916028099936602,0.3674776952876195,0.471427685757414,59.76,0.471427685757414
engagement,0.15,13,2.0225,1.9866442540115932,0.34523535150422985,0.428191050657382,54.235,0.428191050657382
engagement,0.15,14,1.8925,1.853626310690496,0.3631309144195876,0.4821988523752644,54.9875,0.4821988523752644
engagement,0.15,15,1.9425,1.9197637163694745,0.3684806499036175,0.4692722471455385,57.2975,0.4692722471455385
engagement,0.15,16,1.995,1.9339778395406966,0.3626969554182324,0.4601720081490299,63.4475,0.4601720081490299
engagement,0.15,17,1.9625,1.9285972354748537,0.36336456384893523,0.45980557424945007,60.1475,0.45980557424945007
engagement,0.15,18,1.9975,1.978445636869138,0.36501569299917447,0.45063680005899553,59.89,0.45063680005899553
engagement,0.15,19,1.9925,1.917283340909487,0.3625504328332869,0.46430757596197675,62.2425,0.46430757596197675
engagement,0.15,20,1.995,1.9416904604849736,0.3700743575409096,0.47091351466286185,59.9725,0.47091351466286185
engagement,0.15,21,1.8225,1.7885146861810182,0.3846653181804803,0.5038342826017799,68.44,0.5038342826017799
engagement,0.15,22,2.0475,1.9691946297081284,0.35268501404212915,0.4621108037999497,52.11,0.4621108037999497
engagement,0.15,23,1.9825,1.8937954028596087,0.3625809188327729,0.4521169490748903,61.9725,0.4521169490748903
engagement,0.15,24,1.9875,1.9249807882010088,0.3660194642291655,0.46652733592424606,62.625,0.46652733592424606
engagement,0.15,25,1.92,1.9019869368019244,0.3709342435562851,0.4778020117093496,69.34,0.4778020117093496
engagement,0.15,26,1.96,1.9313129209983968,0.3613961207121749,0.466048209915921,58.7775,0.466048209915921
engagement,0.15,27,2.03,1.9324304803196355,0.37136171138584756,0.4669760142578713,65.7725,0.4669760142578713
engagement,0.15,28,1.8175,1.8288172851707611,0.3751361245850231,0.4891229164692756,64.9825,0.4891229164692756
engagement,0.15,29,1.9675,1.882951654341393,0.3739380725042311,0.4701595693777631,59.6225,0.4701595693777631
engagement,0.15,30,1.99,1.9514871829316105,0.36257414768624197,0.4639149185196051,55.5475,0.4639149185196051
engagement,0.15,31,1.945,1.912402163056232,0.3845572210336624,0.4878189805740436,64.9125,0.4878189805740436
engagement,0.15,32,1.975,1.917454370078639,0.3507102579297732,0.46770848225982775,59.5725,0.46770848225982775
engagement,0.15,33,2.0,1.9400099059748492,0.37639340300523344,0.4649815314499811,63.24,0.4649815314499811
engagement,0.15,34,1.99,1.9474109802415125,0.3316287295321553,0.4461163713842127,47.9725,0.4461163713842127
engagement,0.15,35,2.0125,1.9653926871849021,0.3792548929417486,0.4959799947691348,60.335,0.4959799947691348
engagement,0.15,36,1.8925,1.7719284353015923,0.3879665231836239,0.49917961402517164,59.7925,0.49917961402517164
engagement,0.15,37,2.065,1.9662964743352338,0.3779153431227624,0.4723590471929738,64.29,0.4723590471929738
engagement,0.15,38,1.99,1.9510025050663296,0.35893941990500394,0.45298066265116843,54.7075,0.45298066265116843
engagement,0.15,39,1.9975,1.9666242474482374,0.3685648081000892,0.44925550476966336,58.4425,0.44925550476966336
engagement,0.15,40,1.9875,1.942041120093527,0.36749754647287713,0.46125814821931965,66.8175,0.46125814821931965
engagement,0.15,41,1.9875,1.8871522874969502,0.38838150901065677,0.4745437856646224,64.0075,0.4745437856646224
engagement,0.15,42,2.055,1.9795194103525455,0.37147430999375197,0.46644777414849714,63.19,0.46644777414849714
engagement,0.15,43,1.98,1.9785384253500657,0.36074846304780983,0.47469073484136826,63.8925,0.47469073484136826
engagement,0.15,44,2.0025,1.9643218345395541,0.3573032164276846,0.45521763419903194,57.7825,0.45521763419903194
engagement,0.15,45,1.9175,1.8464028930645748,0.3758327625365656,0.49712589271071017,62.3575,0.49712589271071017
engagement,0.15,46,1.9725,1.918711315336528,0.36309409732567505,0.47360894553270066,58.2275,0.47360894553270066
engagement,0.15,47,2.105,2.044299230284967,0.37195194182094016,0.4618294436093238,61.23,0.4618294436093238
engagement,0.15,48,1.99,1.9472034465848025,0.38151892691062633,0.4800292794746352,62.63,0.4800292794746352
engagement,0.15,49,1.9325,1.8404334623687313,0.3685966468241562,0.4782848252390838,61.43,0.4782848252390838
engagement,0.15,50,1.9825,1.9149232863756414,0.35336929987004106,0.46102549040763174,61.16,0.46102549040763174
engagement,0.2,1,1.9025,1.8138056129771274,0.3838265910088458,0.4745218010050912,58.0225,0.4745218010050912
engagement,0.2,2,1.95,1.9031557856650645,0.375762741853239,0.461326315517145,53.4175,0.461326315517145
engagement,0.2,3,2.0275,1.9885750736046424,0.37660417180469025,0.4445011447365575,53.0625,0.4445011447365575
engagement,0.2,4,2.14,2.0566492003433887,0.3865842114009614,0.4329877896829059,57.7925,0.4329877896829059
engagement,0.2,5,1.96,1.8985261438472298,0.3746973854462631,0.4779152910186245,59.76,0.4779152910186245
engagement,0.2,6,2.01,1.9483285333183573,0.37385864744121716,0.44341223058072105,57.4775,0.44341223058072105
engagement,0.2,7,2.095,2.016102835939283,0.3751627285406515,0.4461393511170301,56.1375,0.4461393511170301
engagement,0.2,8,2.035,1.954031011469516,0.3562545790838573,0.44547673357934675,58.48,0.44547673357934675
engagement,0.2,9,1.9675,1.918140519014201,0.3837981437389141,0.4610688070435529,56.9175,0.4610688070435529
engagement,0.2,10,1.9675,1.879010071104334,0.3757619410503722,0.4595033825579209,58.1475,0.4595033825579209
engagement,0.2,11,2.105,2.0153826362511227,0.3815472426867676,0.46333002198762374,54.3975,0.46333002198762374
engagement,0.2,12,1.9875,1.8945181290562387,0.3523748224591706,0.46380326700790414,53.625,0.46380326700790414
engagement,0.2,13,2.0075,1.938775655600323,0.36003333494823203,0.4550514320757108,52.4475,0.4550514320757108
engagement,0.2,14,1.975,1.9279069882037976,0.3805397964228067,0.4677403528932193,56.9175,0.4677403528932193
engagement,0.2,15,1.965,1.880550012472848,0.37531527191687586,0.4614105155719024,58.3025,0.4614105155719024
engagement,0.2,16,1.9775,1.871001307229932,0.38088221233358055,0.4647171467824244,55.69,0.4647171467824244
engagement,0.2,17,1.8975,1.8555673105312755,0.3636558074519819,0.4736185526062316,53.1975,0.4736185526062316
engagement,0.2,18,1.9725,1.9008349504028796,0.3732781640793925,0.4739932237149109,52.5425,0.4739932237149109
engagement,0.2,19,2.0175,1.9876572208886754,0.364686688222907,0.4531273340278923,56.3075,0.4531273340278923
engagement,0.2,20,2.05,1.9793613732423507,0.38644662352682657,0.4712607820963929,59.035,0.4712607820963929
engagement,0.2,21,1.965,1.8869742049712017,0.38645544708143165,0.4763350784623942,56.1375,0.4763350784623942
engagement,0.2,22,2.03,1.93728437998488,0.37317258449702123,0.4492939095419641,55.9825,0.4492939095419641
engagement,0.2,23,2.0175,1.94947241086422,0.3673155396676469,0.47180274275804707,61.1275,0.47180274275804707
engagement,0.2,24,2.0775,1.9786520305671542,0.3660491324041907,0.4378803904859992,57.82,0.4378803904859992
engagement,0.2,25,2.015,1.953179679801641,0.35484882865792544,0.4267564715306478,47.9175,0.4267564715306478
engagement,0.2,26,2.075,2.0211311780158763,0.36712388310191985,0.4491054936801114,55.4425,0.4491054936801114
engagement,0.2,27,2.0625,1.9965734849143693,0.36974529218689367,0.44533245715510555,59.055,0.44533245715510555
engagement,0.2,28,2.015,1.9357181124645917,0.3838315601537697,0.4747227269022959,58.84,0.4747227269022959
engagement,0.2,29,2.0475,1.9142644381396372,0.3805271047157814,0.46496690940342417,60.32,0.46496690940342417
engagement,0.2,30,2.0375,1.935616821950786,0.3515556572417169,0.43355855680142014,53.175,0.43355855680142014
engagement,0.2,31,1.95,1.9338495038045302,0.36707778329886553,0.4732127254537471,54.6275,0.4732127254537471
engagement,0.2,32,1.935,1.9459855630356078,0.35981683002909703,0.45522414729521393,51.385,0.45522414729521393
engagement,0.2,33,1.9475,1.93313315331441,0.3748378365592055,0.4474590678661135,57.18,0.4474590678661135
engagement,0.2,34,1.975,1.8793697430827863,0.4004601433196629,0.497451702159206,58.545,0.497451702159206
engagement,0.2,35,1.995,1.9395969564743518,0.3723329315998863,0.4507730584429055,54.05,0.4507730584429055
engagement,0.2,36,2.065,2.0155166502798387,0.37120745181140063,0.43299060825017577,52.055,0.43299060825017577
engagement,0.2,37,2.095,2.049722143642192,0.35701060423164577,0.42990520592024567,51.29,0.42990520592024567
engagement,0.2,38,1.975,1.8954730838768137,0.3672258458091917,0.4820847781591078,52.56,0.4820847781591078
engagement,0.2,39,2.0875,1.9973465803037609,0.3579526610375416,0.4348452205484534,57.3575,0.4348452205484534
engagement,0.2,40,2.0175,1.941350770131569,0.3751881572011454,0.4613304227633718,61.47,0.4613304227633718
engagement,0.2,41,2.005,1.9136441020454231,0.3516122042297888,0.46960071977894713,50.51,0.46960071977894713
engagement,0.2,42,2.045,1.9743331006979818,0.3627502984286521,0.44881683527837923,51.065,0.44881683527837923
engagement,0.2,43,2.015,1.996062292740554,0.3587565720176342,0.4380691274552541,50.7525,0.4380691274552541
engagement,0.2,44,1.9675,1.9243855693626848,0.36811096006035315,0.46581388161803944,50.945,0.46581388161803944
engagement,0.2,45,1.9775,1.9065605415962785,0.3674135347231127,0.4580827395363906,57.5675,0.4580827395363906
engagement,0.2,46,2.065,2.03226166709912,0.35678958720577425,0.4387794593837674,54.63,0.4387794593837674
engagement,0.2,47,1.9375,1.85221617992525,0.3989873757058935,0.4812787946787971,60.6875,0.4812787946787971
engagement,0.2,48,2.13,2.0263648957404956,0.3713096004967693,0.45604804868401966,55.345,0.45604804868401966
engagement,0.2,49,2.085,1.9980948990195537,0.37720697414515203,0.45383140288085455,56.1975,0.45383140288085455
engagement,0.2,50,1.9325,1.8461539288467446,0.3682914159117931,0.4504200175872148,55.9175,0.4504200175872148
engagement,0.25,1,2.06,2.0170955036024805,0.37292385300488534,0.43656732293956124,51.9325,0.43656732293956124
engagement,0.25,2,2.0325,1.9641399131258959,0.3943825950194871,0.44852999674348376,59.905,0.44852999674348376
engagement,0.25,3,1.9925,1.9204786999356145,0.39821987233817213,0.46509299725186537,55.6575,0.46509299725186537
engagement,0.25,4,2.0775,1.9883450000322365,0.3652867117359331,0.44199687836642243,49.525,0.44199687836642243
engagement,0.25,5,2.0775,1.9807409147274921,0.3806127495871695,0.4378556135993861,50.7225,0.4378556135993861
engagement,0.25,6,2.0825,2.007378668553153,0.3792960096966969,0.44052781131830776,54.995,0.44052781131830776
engagement,0.25,7,1.9175,1.859856621591403,0.4075938180485511,0.48043765531517074,57.53,0.48043765531517074
engagement,0.25,8,2.0525,1.9982205792015362,0.3798256332641061,0.4415594135777028,58.1075,0.4415594135777028
engagement,0.25,9,2.055,1.9491017810036086,0.39119368155412415,0.4367623857818714,52.9475,0.4367623857818714
engagement,0.25,10,2.0475,1.9185906581136039,0.3862429532848526,0.43905871223637677,52.4375,0.43905871223637677
engagement,0.25,11,2.0525,1.9552829428347724,0.38046079312399717,0.4606775390470802,56.195,0.4606775390470802
engagement,0.25,12,2.1025,1.967534025691275,0.3931179320200057,0.4522822785991909,60.7825,0.4522822785991909
engagement,0.25,13,1.985,1.9276864167036802,0.3684516597658447,0.4540794201433147,51.11,0.4540794201433147
engagement,0.25,14,2.055,1.9859609742284794,0.3910836367744567,0.46730331080618326,58.16,0.46730331080618326
engagement,0.25,15,1.9475,1.8393857772026094,0.40765915613037373,0.46765224630866337,56.735,0.46765224630866337
engagement,0.25,16,2.13,2.096818391943803,0.3596584976926453,0.42554426847102567,50.0325,0.42554426847102567
engagement,0.25,17,2.2,2.1020931433888803,0.35827101910688186,0.416850299452816,49.1725,0.416850299452816
engagement,0.25,18,1.9975,1.882544441566223,0.3879512045863392,0.4601614841868915,63.225,0.4601614841868915
engagement,0.25,19,1.955,1.9111797054622963,0.3738605508632298,0.4360335625977269,55.2175,0.4360335625977269
engagement,0.25,20,2.0725,1.9964546305011757,0.3739336520767364,0.4559393619037989,50.65,0.4559393619037989
engagement,0.25,21,2.03,1.949146473410658,0.35871851994903464,0.44471686816433426,53.5075,0.44471686816433426
engagement,0.25,22,2.0,1.944821401094514,0.3528445041258964,0.43175592038547267,52.2775,0.43175592038547267
engagement,0.25,23,2.135,2.0937102124901537,0.36943573096837534,0.4328844297808999,56.655,0.4328844297808999
engagement,0.25,24,1.975,1.932187930417257,0.36975760670153685,0.43403831415204003,50.9625,0.43403831415204003
engagement,0.25,25,1.88,1.867592612162514,0.3773871055896278,0.4618845804245412,54.845,0.4618845804245412
engagement,0.25,26,2.145,1.9931520667079463,0.4032396955314722,0.46016746000759495,57.4,0.46016746000759495
engagement,0.25,27,2.05,1.9334526478194562,0.3776909089297976,0.43699933411098885,54.45,0.43699933411098885
engagement,0.25,28,1.995,1.9696978373943401,0.3879909944782215,0.4579805946079616,59.7325,0.4579805946079616
engagement,0.25,29,1.8575,1.7714572462052058,0.4094220686609485,0.4922571469198006,62.7,0.4922571469198006
engagement,0.25,30,2.0625,1.976142325235162,0.39238410224506454,0.4612818151799763,51.8775,0.4612818151799763
engagement,0.25,31,2.035,1.9478626371918475,0.3818904078496533,0.4552417091728871,53.5025,0.4552417091728871
engagement,0.25,32,1.9925,1.9089846604471286,0.3828280110318687,0.47861738394726444,55.21,0.47861738394726444
engagement,0.25,33,2.1625,2.058424219182237,0.3763635825567129,0.4493111723689722,52.3525,0.4493111723689722
engagement,0.25,34,2.1,2.052379133031409,0.3653611731506005,0.41877534512442066,52.105,0.41877534512442066
engagement,0.25,35,2.0375,1.9350531114916378,0.38817129638347336,0.4573394798355907,62.8775,0.4573394798355907
engagement,0.25,36,2.11,2.0529779165101623,0.37287594221462655,0.43967362318256065,55.065,0.43967362318256065
engagement,0.25,37,1.94,1.836540411151943,0.3806997819610411,0.46526732459600995,54.0625,0.46526732459600995
engagement,0.25,38,2.045,1.952634803384738,0.36357370016233714,0.4311280720848589,52.45,0.4311280720848589
engagement,0.25,39,2.0675,1.966049667999257,0.3918253871289835,0.4514648192360072,57.05,0.4514648192360072
engagement,0.25,40,1.955,1.9146502370531653,0.3778295577340712,0.4511770777038223,55.6075,0.4511770777038223
engagement,0.25,41,2.0825,1.9561908291778598,0.38166656830736734,0.45806544234296026,55.79,0.45806544234296026
engagement,0.25,42,1.9375,1.8752420845310525,0.40710311120791814,0.4585735261129972,56.73,0.4585735261129972
engagement,0.25,43,2.0475,2.023936305941125,0.35986164036818835,0.42153042353466014,53.66,0.42153042353466014
engagement,0.25,44,2.0925,1.995301212559678,0.3978271037991321,0.4447589991863663,55.06,0.4447589991863663
engagement,0.25,45,1.9825,1.9152168113737826,0.3819764323048618,0.45069699565965465,53.0425,0.45069699565965465
engagement,0.25,46,1.975,1.9158589871023384,0.38290691721848236,0.4714179877206868,52.3875,0.4714179877206868
engagement,0.25,47,2.055,1.922490174005806,0.3908741668759936,0.46750023367082877,58.5175,0.46750023367082877
engagement,0.25,48,2.02,1.9700243513614355,0.36846913539599824,0.45027579591679057,56.455,0.45027579591679057
engagement,0.25,49,2.0525,1.9556119490277597,0.38135594523740596,0.44879944481038514,59.3825,0.44879944481038514
engagement,0.25,50,2.03,1.9812428704200808,0.3744893402056045,0.45778218630342643,53.6175,0.45778218630342643
engagement,0.3,1,2.0875,2.0201109270527233,0.361945965775397,0.4268722593640012,45.13,0.4268722593640012
engagement,0.3,2,2.1075,2.0055304769998448,0.3864085971430606,0.4181980847055873,50.4725,0.4181980847055873
engagement,0.3,3,2.0875,1.99260585151419,0.38863137049929947,0.43995266058322274,52.4725,0.43995266058322274
engagement,0.3,4,2.0975,1.9733208715358561,0.40172454835638083,0.4522774907757575,54.9275,0.4522774907757575
engagement,0.3,5,2.19,2.0966504433577278,0.38376373360160315,0.402079824489537,49.85,0.402079824489537
engagement,0.3,6,2.0825,1.9767613486901023,0.3863374565315668,0.4573815917329482,50.96,0.4573815917329482
engagement,0.3,7,2.0375,1.9603110479350607,0.3820903694881384,0.4490307322221287,48.97,0.4490307322221287
engagement,0.3,8,2.035,2.0167233298322236,0.38947938709770774,0.4285534934443328,49.805,0.4285534934443328
engagement,0.3,9,2.0225,1.988019728765336,0.37997000689170624,0.44098953091467186,55.8525,0.44098953091467186
engagement,0.3,10,2.08,2.010791885499772,0.39165332776926803,0.44193844817937006,55.44,0.44193844817937006
engagement,0.3,11,2.025,1.9482854527840947,0.39718831617448613,0.43991513152507766,52.61,0.43991513152507766
engagement,0.3,12,1.96,1.9131757103448515,0.3832040845993819,0.4333018155128041,49.0675,0.4333018155128041
engagement,0.3,13,2.085,1.9829439145956342,0.3823852603849505,0.45164256340359543,53.1275,0.45164256340359543
engagement,0.3,14,1.9575,1.9430190143291315,0.39204188074747665,0.4408687912214056,53.125,0.4408687912214056
engagement,0.3,15,1.9475,1.9189846512706765,0.3895489169963799,0.45560316544613016,54.3225,0.45560316544613016
engagement,0.3,16,2.0325,1.9672461965571757,0.4113552637540485,0.4498055685803385,56.4025,0.4498055685803385
engagement,0.3,17,1.9775,1.910047074908255,0.38562614876170054,0.4272244953419769,53.6925,0.4272244953419769
engagement,0.3,18,2.01,1.9272362222054358,0.36708461218425087,0.44461508479597056,56.4575,0.44461508479597056
engagement,0.3,19,2.1075,2.0643351416453015,0.3681973721773753,0.42967785435638556,46.54,0.42967785435638556
engagement,0.3,20,2.005,1.9222246273608459,0.39285302358179053,0.44141220671351095,51.8025,0.44141220671351095
engagement,0.3,21,2.055,2.0380821481935394,0.38935249417144663,0.43862030848761185,49.1075,0.43862030848761185
engagement,0.3,22,2.0925,1.995168341745402,0.37000503013423114,0.4163374889070095,51.265,0.4163374889070095
engagement,0.3,23,2.0875,1.9797333301464446,0.39211919542248735,0.45540031782314466,54.0675,0.45540031782314466
engagement,0.3,24,1.9325,1.9124834459393207,0.38161728130220574,0.43266805616688364,49.4175,0.43266805616688364
engagement,0.3,25,2.08,1.978766119360683,0.3903080618642878,0.4226137903905176,55.655,0.4226137903905176
engagement,0.3,26,2.085,2.034974725266463,0.38476483406612677,0.4344949373274956,49.575,0.4344949373274956
engagement,0.3,27,2.0425,1.9638824082564372,0.40357579546169037,0.42729266122661896,49.81,0.42729266122661896
engagement,0.3,28,2.14,2.0826451790445613,0.3718908582439272,0.44529232939834285,55.8175,0.44529232939834285
engagement,0.3,29,2.025,1.964507018666658,0.37715573542696673,0.43547339204677504,50.9575,0.43547339204677504
engagement,0.3,30,2.0275,1.9338471646377093,0.39665019417422825,0.4507293532962373,53.3375,0.4507293532962373
engagement,0.3,31,2.0525,1.9884754843511008,0.4157013273404587,0.4248986825598495,57.1925,0.4248986825598495
engagement,0.3,32,2.06,2.0413257407368115,0.36974818569322365,0.4253655764699838,53.5075,0.4253655764699838
engagement,0.3,33,1.9925,1.9483182505889234,0.3762050077814614,0.4272261358663764,51.1775,0.4272261358663764
engagement,0.3,34,2.05,1.9771922715571622,0.392176935874271,0.42794310831247906,49.7225,0.42794310831247906
engagement,0.3,35,2.0825,1.9894540442675543,0.3968382675414285,0.4460266608632206,55.4875,0.4460266608632206
engagement,0.3,36,2.005,1.9486526278286385,0.3719858149940467,0.4459130753138454,54.38,0.4459130753138454
engagement,0.3,37,2.025,1.9896153863778645,0.40783242395599717,0.4407201292511415,59.07,0.4407201292511415
engagement,0.3,38,2.0,1.9673525751354923,0.3710591832483638,0.4315329095893189,49.56,0.4315329095893189
engagement,0.3,39,1.905,1.8683601900599243,0.3872185067616442,0.4542478759949317,48.815,0.4542478759949317
engagement,0.3,40,1.97,1.90090121111942,0.40129574499310705,0.4569577503833609,53.725,0.4569577503833609
engagement,0.3,41,1.99,1.9267308563820462,0.3934479482627159,0.44626343671426655,55.555,0.44626343671426655
engagement,0.3,42,2.1275,2.0304527868655513,0.381518554210108,0.4318435919144623,54.6,0.4318435919144623
engagement,0.3,43,2.0425,1.904065668750373,0.4117927598422122,0.4506185054536177,49.5575,0.4506185054536177
engagement,0.3,44,1.9775,1.8650448656591732,0.4016788390418645,0.44255438466495334,57.3575,0.44255438466495334
engagement,0.3,45,2.075,1.9779653239750252,0.3887361885145449,0.4124762476060762,50.155,0.4124762476060762
engagement,0.3,46,2.07,1.9537519893940622,0.37767334231386007,0.44274151771085996,54.7075,0.44274151771085996
engagement,0.3,47,2.005,1.8836801152412963,0.39737685068313056,0.4577569355989563,51.5825,0.4577569355989563
engagement,0.3,48,2.055,1.9462888276893113,0.3961309759356693,0.440714606236822,55.63,0.440714606236822
engagement,0.3,49,2.0125,1.9293600721076416,0.3946847960020677,0.4652400317309666,57.1825,0.4652400317309666
engagement,0.3,50,1.9525,1.894551651663916,0.383872348492859,0.432452396100906,52.3925,0.432452396100906
engagement,0.35,1,1.9325,1.8413498092217933,0.39147682683355073,0.456054479275182,51.4325,0.456054479275182
engagement,0.35,2,2.0,1.9374902781079113,0.38705109609792404,0.4221620046972413,47.54,0.4221620046972413
engagement,0.35,3,2.145,2.130062434907648,0.38636906572075697,0.40873644540638165,46.39,0.40873644540638165
engagement,0.35,4,2.0825,2.0329956912627454,0.38877794706312313,0.421797680647433,52.3575,0.421797680647433
engagement,0.35,5,1.96,1.9301766246602279,0.38972737901301213,0.4365094767272021,49.19,0.4365094767272021
engagement,0.35,6,1.995,1.9524793705329142,0.3984201746363476,0.4292919207073503,47.2275,0.4292919207073503
engagement,0.35,7,2.0625,2.003769016096404,0.3908831185543456,0.426918750591675,49.8675,0.426918750591675
engagement,0.35,8,2.01,2.009586203067047,0.3821877307053127,0.4294910056873523,51.4,0.4294910056873523
engagement,0.35,9,1.98,1.8845269728864158,0.38912036998087346,0.4471923980223282,47.1275,0.4471923980223282
engagement,0.35,10,2.0925,1.9791021287721287,0.38792900149654486,0.4284316602841887,48.155,0.4284316602841887
engagement,0.35,11,2.0725,1.9605627369519403,0.37746065744164653,0.426421611072559,45.255,0.426421611072559
engagement,0.35,12,2.0825,1.976621891834604,0.3846652895294552,0.4199082736876117,48.985,0.4199082736876117
engagement,0.35,13,2.0275,2.000247815813462,0.4113945569598142,0.4235098852359783,48.09,0.4235098852359783
engagement,0.35,14,2.0,1.898208258577588,0.38916418491432025,0.4153104412136557,47.9875,0.4153104412136557
engagement,0.35,15,2.045,1.9189600637072959,0.39454497080446305,0.425673559531557,52.465,0.425673559531557
engagement,0.35,16,2.005,1.956147513602655,0.40382863255973306,0.4277005927022326,45.6075,0.4277005927022326
engagement,0.35,17,2.0,1.9530193078608744,0.38228973115113035,0.43168417343775756,47.955,0.43168417343775756
engagement,0.35,18,1.94,1.9172387110915858,0.3905873581666644,0.4288322849833024,46.3225,0.4288322849833024
engagement,0.35,19,2.1575,2.050879060053196,0.3971344148310996,0.41534317562481055,50.39,0.41534317562481055
engagement,0.35,20,1.995,1.9213092906230642,0.3816626216102027,0.42755283463593996,47.17,0.42755283463593996
engagement,0.35,21,2.02,1.903206061638445,0.3972260592951632,0.4363430071620363,51.695,0.4363430071620363
engagement,0.35,22,2.1075,2.0417738329791377,0.3915712323078931,0.42473871827947846,46.0575,0.42473871827947846
engagement,0.35,23,2.105,1.9911769443395384,0.38971709206917693,0.43829029678951953,54.2875,0.43829029678951953
engagement,0.35,24,2.0925,2.0339059571854854,0.37873922898535106,0.40704909625661434,51.045,0.40704909625661434
